clave,valor,price
766.0,"['Adventure', 'Indie']",6.99
768.0,['Strategy'],0.0
769.0,['Action'],2.99
770.0,['Racing'],19.99
771.0,['Action'],6.99
772.0,"['Action', 'RPG', 'Indie']",2.99
773.0,"['Simulation', 'Strategy']",39.99
774.0,['Action'],19.99
775.0,['Strategy'],11.99
776.0,['Action'],1.99
777.0,['Action'],4.99
778.0,"['Casual', 'Indie', 'RPG']",2.99
779.0,['Action'],0.99
780.0,['Strategy'],0.0
781.0,['Action'],1.99
782.0,"['Action', 'Casual', 'Indie', 'Strategy']",6.99
783.0,"['Action', 'Simulation']",2.99
784.0,"['Action', 'Adventure', 'Indie']",9.99
785.0,"['Action', 'RPG', 'Indie']",1.99
786.0,"['Action', 'Indie']",4.99
787.0,"['Action', 'Indie']",1.59
788.0,"['Action', 'Indie']",5.99
789.0,"['Action', 'Adventure', 'RPG']",1.99
790.0,['Action'],1.99
791.0,"['Casual', 'Strategy']",3.99
792.0,"['Action', 'RPG', 'Indie']",0.0
793.0,['Action'],19.99
794.0,['Action'],12.99
796.0,['Action'],4.99
797.0,['Action'],0.0
798.0,['Action'],1.99
799.0,['Action'],7.99
800.0,['Action'],9.99
801.0,['Action'],3.99
802.0,['Action'],1.99
803.0,['Action'],2.99
804.0,['Action'],9.99
805.0,['Action'],2.99
806.0,"['Indie', 'Strategy']",0.99
807.0,['Simulation'],0.99
808.0,"['RPG', 'Strategy']",2.99
809.0,"['Strategy', 'RPG']",0.99
810.0,"['Action', 'Indie']",4.99
811.0,"['Action', 'Indie', 'RPG']",0.99
812.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",0.0
813.0,"['Action', 'RPG', 'Indie']",9.99
814.0,"['Action', 'RPG', 'Indie']",19.99
815.0,"['RPG', 'Simulation', 'Strategy']",3.99
816.0,"['Action', 'Indie']",0.0
817.0,['Strategy'],0.0
818.0,"['Action', 'Casual', 'Indie']",5.99
819.0,"['Casual', 'Indie']",9.99
820.0,"['Casual', 'Indie', 'Racing']",2.99
821.0,"['Action', 'Casual', 'Indie']",2.99
822.0,['Action'],1.99
823.0,['Action'],2.99
824.0,"['Action', 'Indie']",4.99
825.0,"['RPG', 'Simulation', 'Strategy']",2.99
826.0,['Strategy'],2.99
827.0,['Strategy'],2.99
828.0,"['Action', 'Indie']",2.99
829.0,"['Action', 'Indie']",9.99
830.0,"['Action', 'Adventure']",0.99
831.0,['Simulation'],0.99
832.0,"['Action', 'RPG']",0.99
833.0,['Action'],0.0
834.0,"['RPG', 'Simulation']",0.0
835.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",0.99
836.0,['Strategy'],7.99
837.0,['Action'],12.99
838.0,"['Adventure', 'Casual']",9.99
839.0,"['Adventure', 'Indie']",4.99
840.0,"['Action', 'Adventure']",9.99
841.0,"['Action', 'Adventure']",19.99
843.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2.99
844.0,['Simulation'],1.99
845.0,['Simulation'],19.99
846.0,"['Action', 'Indie', 'Strategy']",9.99
847.0,"['Casual', 'Indie', 'Strategy']",9.99
848.0,"['Action', 'Indie', 'Casual']",9.99
849.0,"['Action', 'Adventure']",5.99
850.0,['Simulation'],4.99
851.0,"['Adventure', 'Indie']",9.99
852.0,"['Casual', 'Indie']",0.0
853.0,['Simulation'],0.0
854.0,['Simulation'],0.99
855.0,"['Action', 'Adventure', 'Indie']",39.99
856.0,['Strategy'],1.99
857.0,['Simulation'],1.99
858.0,"['Casual', 'Indie', 'Strategy']",1.99
859.0,"['Action', 'RPG', 'Indie']",0.0
860.0,"['Strategy', 'RPG', 'Indie']",9.99
861.0,"['Indie', 'Strategy']",19.99
862.0,"['Adventure', 'Casual']",1.99
863.0,"['Strategy', 'RPG', 'Indie']",11.99
864.0,"['Action', 'Indie', 'Casual']",13.99
865.0,"['Action', 'Adventure', 'RPG']",3.99
867.0,"['Adventure', 'Indie', 'Strategy']",1.99
868.0,['Action'],6.99
869.0,"['Action', 'Indie']",9.99
870.0,"['Action', 'Adventure', 'Indie']",4.99
871.0,"['Action', 'RPG']",9.99
872.0,['Strategy'],19.99
873.0,['Adventure'],9.99
874.0,"['Action', 'Indie']",5.99
875.0,"['Casual', 'Strategy']",12.99
876.0,"['Adventure', 'Casual']",3.99
877.0,"['Adventure', 'Casual']",19.99
878.0,"['Simulation', 'Strategy']",4.99
879.0,"['Casual', 'Indie']",9.99
880.0,['Simulation'],9.99
881.0,"['Strategy', 'RPG', 'Indie']",19.99
882.0,['Racing'],9.99
883.0,"['Indie', 'Strategy']",4.99
884.0,"['Action', 'RPG', 'Strategy']",19.99
885.0,['Simulation'],8.99
886.0,"['Casual', 'Indie', 'RPG']",2.99
887.0,"['Strategy', 'RPG', 'Indie']",9.99
888.0,['Indie'],9.99
889.0,"['Indie', 'Casual']",4.99
890.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",1.99
891.0,['Action'],4.99
892.0,"['Strategy', 'Simulation']",3.99
893.0,['RPG'],3.99
894.0,"['Action', 'Strategy', 'RPG', 'Indie']",9.99
895.0,"['Action', 'Adventure']",0.99
896.0,['Action'],4.99
897.0,['Indie'],14.99
898.0,"['Action', 'Casual', 'Simulation', 'Strategy']",8.99
899.0,['Strategy'],1.99
900.0,['Action'],6.99
901.0,['Action'],4.99
902.0,"['Action', 'Strategy', 'Indie', 'Casual']",9.99
903.0,['Simulation'],9.99
904.0,"['Casual', 'Indie', 'Strategy']",29.99
905.0,['Simulation'],9.99
906.0,"['RPG', 'Simulation', 'Strategy']",4.99
907.0,"['Action', 'Indie']",2.99
908.0,"['Action', 'Indie']",9.99
909.0,['Adventure'],9.99
910.0,"['Casual', 'Indie']",6.99
911.0,['Simulation'],9.99
912.0,['Simulation'],8.99
913.0,['Action'],3.99
914.0,"['Action', 'Indie', 'RPG']",9.99
915.0,"['Indie', 'Simulation', 'Strategy']",14.99
916.0,['Simulation'],9.99
917.0,"['Casual', 'Indie', 'Strategy']",12.99
918.0,"['Casual', 'Indie', 'Strategy']",6.99
919.0,['Simulation'],1.99
922.0,"['Strategy', 'RPG', 'Indie']",19.99
923.0,['Action'],6.99
924.0,['Action'],5.99
925.0,['Action'],9.99
926.0,['Action'],3.99
927.0,"['Action', 'Indie']",1.99
928.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",4.99
929.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",14.99
930.0,"['Indie', 'Casual']",9.99
931.0,['Indie'],9.99
932.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",4.99
933.0,"['Action', 'Adventure']",5.99
934.0,"['Casual', 'Strategy']",2.99
935.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2.99
936.0,['Action'],2.99
937.0,['Action'],2.99
938.0,"['Indie', 'RPG']",2.99
939.0,"['Adventure', 'Indie']",2.99
940.0,"['Massively Multiplayer', 'RPG']",2.99
941.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",0.0
942.0,['Action'],19.99
943.0,['Strategy'],1.99
944.0,['Strategy'],2.99
945.0,"['Casual', 'Strategy']",4.99
946.0,"['Action', 'Free to Play']",4.99
947.0,['Action'],19.99
948.0,['RPG'],4.99
949.0,['Strategy'],19.99
950.0,"['Action', 'Indie']",3.99
951.0,"['Action', 'Indie', 'Casual']",8.99
952.0,"['RPG', 'Indie']",12.99
953.0,"['Animation &amp; Modeling', 'Video Production']",29.99
954.0,['Strategy'],9.99
955.0,['Strategy'],9.99
956.0,['Action'],6.99
957.0,['Strategy'],5.99
958.0,['Strategy'],9.99
959.0,['Action'],19.99
960.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",3.99
961.0,['Action'],19.99
962.0,['Action'],1.99
963.0,['Action'],14.99
964.0,['Action'],19.99
965.0,"['RPG', 'Strategy']",1.99
966.0,['Action'],1.99
967.0,['Action'],0.99
968.0,['Action'],0.0
970.0,['Action'],9.99
971.0,['Action'],9.99
972.0,['Action'],14.99
973.0,['Action'],19.99
974.0,['Action'],2.99
976.0,['Action'],7.99
977.0,['Action'],14.99
978.0,['Action'],4.99
979.0,['Action'],19.99
980.0,['Action'],34.99
982.0,"['Action', 'Indie']",19.99
983.0,['Adventure'],1.99
984.0,['Strategy'],9.99
985.0,['Adventure'],8.99
987.0,['Action'],4.99
988.0,"['Action', 'Indie', 'Strategy']",5.99
989.0,['Action'],1.99
990.0,"['Casual', 'Indie']",1.99
991.0,['Action'],6.99
992.0,"['Casual', 'Indie', 'Strategy']",3.99
993.0,"['Action', 'Racing']",0.0
994.0,['Simulation'],0.99
995.0,['Action'],0.99
996.0,['Simulation'],0.99
997.0,['Action'],0.99
998.0,"['Indie', 'Strategy']",0.99
999.0,['Simulation'],0.0
1000.0,"['Action', 'Strategy']",39.99
1001.0,['Action'],0.99
1002.0,['Action'],0.99
1003.0,['Action'],0.99
1004.0,"['Action', 'Indie', 'Simulation', 'Strategy']",0.99
1005.0,['Action'],9.99
1006.0,"['Action', 'Adventure']",0.99
1007.0,['RPG'],0.99
1008.0,"['Action', 'Indie', 'RPG']",0.99
1009.0,"['Indie', 'Casual']",0.99
1010.0,['Simulation'],0.99
1011.0,['Simulation'],0.99
1012.0,['Simulation'],0.99
1013.0,['Action'],0.99
1014.0,['Action'],0.99
1015.0,['Action'],0.99
1016.0,['Action'],0.99
1017.0,['Action'],0.99
1018.0,['Indie'],12.99
1019.0,['Action'],2.99
1020.0,['Action'],2.99
1021.0,['Action'],14.99
1022.0,['Action'],2.99
1023.0,['Action'],9.99
1024.0,['Action'],0.99
1025.0,['Action'],19.99
1026.0,['Action'],1.99
1027.0,['Indie'],12.99
1028.0,"['Action', 'Adventure']",9.99
1029.0,"['Adventure', 'Indie', 'RPG']",5.99
1030.0,"['Action', 'Indie']",2.99
1031.0,['Action'],5.99
1032.0,"['Action', 'Indie', 'Casual']",1.99
1033.0,['Strategy'],9.99
1034.0,"['Action', 'Simulation']",12.99
1035.0,['Action'],2.99
1036.0,['Strategy'],8.99
1037.0,"['Action', 'Indie', 'Strategy']",4.99
1038.0,"['Action', 'Indie', 'Strategy']",4.99
1039.0,"['Action', 'Indie', 'Strategy']",8.99
1040.0,"['Action', 'Indie', 'Strategy']",14.99
1041.0,"['Action', 'Indie', 'Strategy']",1.99
1042.0,"['Action', 'Indie', 'Strategy']",1.99
1043.0,"['RPG', 'Strategy']",0.0
1044.0,['Action'],7.99
1045.0,['Action'],14.99
1046.0,['Action'],74.76
1047.0,['Action'],9.99
1048.0,['Action'],9.99
1049.0,['Action'],1.99
1050.0,['Strategy'],19.99
1051.0,['Adventure'],7.99
1052.0,['Action'],7.99
1053.0,"['Action', 'Strategy']",0.99
1054.0,['Animation &amp; Modeling'],3.99
1055.0,"['Action', 'Indie']",6.99
1056.0,"['Action', 'Indie', 'Strategy']",3.99
1057.0,['Action'],5.99
1058.0,"['Action', 'Indie']",9.99
1059.0,"['Action', 'RPG']",2.99
1060.0,['Strategy'],1.99
1061.0,['Strategy'],9.99
1062.0,['Strategy'],0.99
1063.0,['Strategy'],2.99
1064.0,['Strategy'],5.99
1065.0,"['Casual', 'Simulation']",1.49
1066.0,['Strategy'],1.99
1067.0,['Strategy'],4.99
1068.0,"['Adventure', 'Indie']",19.99
1069.0,['Action'],9.99
1070.0,"['Action', 'RPG']",9.99
1071.0,"['Action', 'Racing']",29.99
1072.0,"['Action', 'Adventure']",6.99
1073.0,"['Action', 'Strategy', 'RPG', 'Indie']",4.99
1074.0,['Strategy'],8.99
1075.0,"['Casual', 'Simulation']",7.99
1076.0,"['Casual', 'Simulation']",4.99
1077.0,"['Casual', 'Simulation']",2.49
1078.0,"['Casual', 'Simulation']",2.49
1079.0,"['Casual', 'Simulation']",2.49
1080.0,"['Casual', 'Simulation']",2.49
1081.0,"['Casual', 'Simulation']",1.49
1082.0,"['Casual', 'Simulation']",2.49
1083.0,"['Casual', 'Simulation']",9.99
1084.0,"['Casual', 'Simulation']",1.99
1085.0,"['Casual', 'Simulation']",1.99
1086.0,"['Casual', 'Simulation']",1.99
1087.0,"['Casual', 'Simulation']",9.99
1088.0,"['Casual', 'Simulation']",4.99
1089.0,"['Casual', 'Simulation']",9.99
1090.0,"['Casual', 'Simulation']",0.0
1091.0,"['Casual', 'Simulation']",19.99
1092.0,"['Casual', 'Simulation']",7.99
1093.0,"['Casual', 'Simulation']",32.99
1094.0,"['Casual', 'Simulation']",99.99
1095.0,"['Casual', 'Simulation']",5.99
1096.0,"['Casual', 'Simulation']",19.99
1097.0,"['Casual', 'Simulation']",2.99
1098.0,"['Casual', 'Simulation']",9.99
1099.0,"['Casual', 'Simulation']",9.99
1100.0,"['Casual', 'Simulation']",0.99
1101.0,"['Adventure', 'Indie']",0.99
1102.0,"['Indie', 'Strategy']",0.99
1103.0,"['Action', 'Indie']",0.99
1104.0,"['Casual', 'Simulation']",0.99
1105.0,"['Casual', 'Simulation']",2.99
1106.0,"['Action', 'Indie']",0.99
1107.0,"['Simulation', 'Strategy']",0.99
1108.0,"['Strategy', 'Casual']",4.99
1109.0,['Strategy'],19.99
1110.0,"['Action', 'Indie']",9.99
1111.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",3.99
1112.0,"['Action', 'Adventure']",1.99
1113.0,"['Action', 'Adventure']",1.99
1114.0,"['Action', 'Adventure', 'Strategy', 'RPG', 'Indie']",0.99
1115.0,"['Action', 'Adventure', 'Indie', 'Simulation']",2.99
1116.0,['Action'],7.99
1117.0,['RPG'],2.99
1118.0,"['Action', 'RPG']",2.99
1119.0,['RPG'],2.99
1120.0,"['Casual', 'Simulation']",2.99
1121.0,"['Casual', 'Simulation']",2.99
1122.0,"['Action', 'Adventure', 'Indie']",2.99
1123.0,"['Action', 'Adventure']",2.99
1124.0,['Racing'],2.99
1125.0,"['Adventure', 'Indie']",2.99
1126.0,"['Indie', 'Strategy']",2.99
1127.0,"['Action', 'Free to Play', 'Massively Multiplayer']",2.99
1128.0,['Strategy'],2.99
1129.0,['Strategy'],2.99
1130.0,"['Strategy', 'Indie', 'Simulation']",7.99
1131.0,"['Action', 'Indie']",7.99
1132.0,"['Action', 'Adventure', 'Indie']",11.99
1133.0,"['Action', 'Indie', 'Simulation']",7.99
1134.0,['Adventure'],2.99
1135.0,['Action'],2.99
1136.0,['Action'],2.99
1137.0,['Action'],2.99
1138.0,['Action'],2.99
1139.0,"['Action', 'Adventure']",2.99
1140.0,"['Action', 'Adventure']",29.99
1141.0,['Racing'],19.99
1142.0,"['Action', 'Adventure']",19.99
1143.0,['Racing'],7.99
1144.0,['Racing'],2.99
1145.0,['Racing'],2.99
1146.0,['Racing'],14.99
1147.0,"['RPG', 'Strategy']",2.99
1148.0,['Action'],9.99
1149.0,['Action'],4.99
1150.0,['Action'],9.99
1151.0,['Action'],0.0
1152.0,['Action'],3.99
1153.0,['Action'],1.99
1154.0,['Simulation'],2.99
1155.0,['Simulation'],4.99
1156.0,['Simulation'],14.95
1157.0,['Strategy'],5.99
1158.0,['Strategy'],0.99
1159.0,['Strategy'],19.99
1160.0,['Strategy'],2.99
1161.0,['Strategy'],2.99
1162.0,['Simulation'],9.99
1163.0,"['Action', 'Adventure', 'Indie']",0.0
1164.0,"['Action', 'Indie']",14.99
1165.0,['Action'],19.99
1166.0,"['Action', 'Indie']",14.99
1167.0,"['Racing', 'Simulation', 'Sports']",29.99
1168.0,['Simulation'],2.99
1169.0,"['Adventure', 'Indie']",4.99
1170.0,"['Adventure', 'Indie']",5.99
1171.0,"['Strategy', 'Casual']",9.99
1172.0,"['Strategy', 'Casual']",9.99
1173.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",7.99
1174.0,"['Strategy', 'Indie', 'Casual']",12.99
1175.0,"['Action', 'Adventure']",0.99
1176.0,"['Action', 'Adventure']",0.99
1177.0,"['Action', 'Adventure']",0.99
1178.0,['Simulation'],59.99
1179.0,"['Action', 'Simulation', 'Strategy']",2.99
1180.0,"['Action', 'Adventure']",2.99
1181.0,"['Action', 'Simulation', 'Strategy']",0.99
1182.0,"['Casual', 'Simulation']",1.99
1183.0,"['Adventure', 'Indie']",0.99
1184.0,"['Casual', 'Simulation']",0.99
1185.0,['Adventure'],0.99
1186.0,['Simulation'],0.99
1187.0,"['RPG', 'Strategy']",6.99
1188.0,['Strategy'],0.99
1189.0,['Strategy'],0.99
1190.0,['Action'],0.99
1191.0,"['Simulation', 'Strategy']",0.99
1192.0,"['Casual', 'Simulation']",0.99
1193.0,"['Casual', 'Simulation']",0.99
1194.0,"['Casual', 'Simulation']",19.99
1195.0,"['Casual', 'Simulation']",19.99
1196.0,"['Action', 'Strategy', 'Indie']",19.99
1197.0,['RPG'],0.99
1198.0,['Simulation'],0.99
1199.0,"['Indie', 'Casual']",0.99
1200.0,"['Adventure', 'Casual']",0.99
1201.0,['Racing'],4.99
1202.0,['Racing'],6.99
1203.0,"['Action', 'Indie']",14.99
1204.0,['Racing'],3.99
1205.0,['Strategy'],6.99
1206.0,['Simulation'],9.99
1207.0,"['Action', 'Strategy', 'Casual']",7.99
1208.0,"['Action', 'Strategy']",19.99
1209.0,"['Indie', 'Strategy']",19.99
1210.0,"['Strategy', 'Indie', 'Simulation']",9.99
1211.0,"['Casual', 'Simulation']",4.99
1212.0,"['RPG', 'Strategy']",0.99
1214.0,"['Action', 'RPG']",9.99
1215.0,"['Action', 'RPG']",6.99
1216.0,"['Indie', 'Strategy']",6.99
1217.0,"['Action', 'RPG']",6.99
1218.0,"['Action', 'RPG']",6.99
1219.0,"['Action', 'RPG']",19.99
1220.0,"['Action', 'RPG']",4.99
1221.0,"['Action', 'Indie', 'Simulation']",4.99
1222.0,"['Action', 'Indie', 'Simulation']",7.99
1223.0,['Adventure'],9.99
1224.0,"['Action', 'Simulation']",2.99
1225.0,"['Action', 'Indie']",7.99
1226.0,"['Action', 'Adventure']",19.99
1227.0,"['Strategy', 'Indie']",3.99
1228.0,"['Action', 'Indie']",0.99
1229.0,"['Casual', 'Indie']",0.99
1230.0,['Utilities'],4.99
1231.0,['Simulation'],2.99
1232.0,"['Casual', 'Simulation']",2.99
1233.0,"['Casual', 'Simulation']",2.99
1234.0,"['Casual', 'Simulation']",2.99
1235.0,"['Casual', 'Simulation']",2.99
1236.0,"['Casual', 'Simulation']",0.0
1237.0,['Action'],14.99
1238.0,['Action'],19.99
1239.0,['Action'],2.99
1240.0,['Simulation'],13.99
1241.0,['Action'],4.99
1242.0,['Action'],4.99
1243.0,"['RPG', 'Strategy']",9.99
1244.0,"['Action', 'Indie']",4.99
1245.0,"['Simulation', 'Strategy']",2.99
1246.0,"['Action', 'Adventure', 'Indie', 'Strategy']",19.99
1247.0,"['Casual', 'Indie', 'Strategy']",9.99
1248.0,"['Casual', 'Simulation']",6.99
1249.0,"['Casual', 'Simulation']",9.99
1250.0,"['Casual', 'Simulation']",5.99
1251.0,"['Simulation', 'Strategy']",2.99
1252.0,['Adventure'],3.99
1253.0,"['Casual', 'Simulation']",69.99
1254.0,"['Casual', 'Simulation']",0.99
1255.0,"['Casual', 'Simulation']",0.99
1256.0,['Action'],9.99
1257.0,"['RPG', 'Web Publishing']",0.99
1258.0,"['Casual', 'Simulation']",0.99
1259.0,['Simulation'],0.99
1260.0,"['Casual', 'Simulation']",0.99
1261.0,"['Casual', 'Simulation']",9.99
1262.0,"['Casual', 'Simulation']",19.99
1263.0,['Action'],14.99
1264.0,"['Casual', 'Simulation']",19.99
1265.0,['Action'],9.99
1266.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",29.99
1267.0,"['Action', 'Indie']",4.99
1268.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",9.99
1269.0,"['Adventure', 'Indie', 'Simulation']",4.99
1270.0,"['Action', 'Adventure', 'Indie']",29.99
1271.0,['Strategy'],2.99
1272.0,"['Action', 'Indie']",2.99
1273.0,['Simulation'],2.99
1274.0,"['Action', 'Racing']",2.99
1275.0,['Indie'],2.99
1276.0,"['Action', 'Free to Play', 'Indie', 'Strategy']",2.99
1277.0,"['Action', 'Indie']",0.99
1278.0,"['Action', 'Adventure']",0.99
1279.0,"['Action', 'Adventure']",0.99
1280.0,"['Indie', 'Casual']",9.99
1281.0,"['Action', 'Indie', 'Simulation']",0.99
1282.0,"['Action', 'Adventure', 'Indie']",19.99
1283.0,"['Action', 'Adventure']",3.99
1284.0,"['Action', 'Adventure']",6.99
1285.0,"['Action', 'Adventure']",24.99
1286.0,"['Action', 'Adventure']",14.99
1287.0,"['Action', 'Adventure']",1.99
1288.0,"['Action', 'Adventure']",2.99
1289.0,"['Action', 'Adventure']",2.99
1290.0,"['Action', 'Adventure']",2.99
1291.0,['Action'],19.99
1292.0,"['Action', 'Adventure']",9.99
1293.0,"['Adventure', 'Indie', 'RPG']",2.99
1294.0,"['Action', 'Adventure']",2.99
1295.0,['Simulation'],2.99
1296.0,"['Indie', 'Simulation', 'Sports', 'Strategy']",9.99
1297.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",29.99
1298.0,['Simulation'],7.99
1299.0,"['Action', 'Strategy', 'Indie', 'Casual']",19.99
1300.0,"['Indie', 'Strategy']",19.99
1301.0,"['Action', 'Strategy', 'Indie']",2.99
1302.0,"['Action', 'Indie', 'Strategy']",2.99
1303.0,['Action'],2.99
1304.0,['Action'],8.99
1305.0,['Action'],7.99
1306.0,['Simulation'],1.99
1307.0,['Action'],9.99
1308.0,"['Adventure', 'Indie']",2.99
1309.0,"['Adventure', 'Indie']",9.99
1310.0,['Action'],9.99
1311.0,"['Action', 'Indie', 'Simulation']",9.99
1312.0,"['RPG', 'Simulation', 'Strategy']",1.99
1313.0,['Massively Multiplayer'],9.99
1314.0,['Action'],39.99
1315.0,"['Indie', 'Strategy']",19.99
1316.0,['Action'],4.99
1317.0,['Strategy'],19.99
1318.0,['Action'],1.99
1319.0,['Strategy'],29.99
1320.0,"['Action', 'RPG']",3.99
1321.0,"['Casual', 'Sports']",4.99
1322.0,"['Indie', 'Strategy']",2.99
1323.0,"['Action', 'Adventure']",9.99
1324.0,"['Action', 'Indie', 'Strategy']",0.99
1325.0,"['Action', 'Adventure', 'Indie']",0.99
1326.0,"['Education', 'Software Training', 'Utilities', 'Web Publishing']",0.99
1327.0,['Strategy'],0.99
1328.0,"['Action', 'Adventure']",0.99
1329.0,"['Action', 'Adventure']",0.99
1330.0,"['Action', 'Adventure']",0.99
1331.0,"['Action', 'Indie', 'Strategy']",2.99
1332.0,"['Action', 'Adventure']",0.99
1333.0,['Simulation'],3.99
1334.0,"['Indie', 'Simulation', 'Strategy']",9.99
1335.0,['Action'],9.99
1336.0,"['Action', 'Adventure', 'Casual']",19.99
1337.0,"['Action', 'Indie']",14.99
1339.0,"['Action', 'Strategy', 'Indie']",19.99
1340.0,"['Action', 'Adventure']",1.99
1341.0,"['Design &amp; Illustration', 'Web Publishing']",7.99
1342.0,['Strategy'],0.99
1343.0,['Strategy'],2.49
1344.0,['Strategy'],1.99
1345.0,['Action'],1.99
1346.0,['Action'],1.99
1347.0,['Action'],19.99
1348.0,"['Casual', 'Simulation']",1.99
1349.0,['Action'],5.99
1350.0,"['Design &amp; Illustration', 'Web Publishing']",14.99
1351.0,"['Action', 'Adventure']",1.99
1352.0,"['Action', 'Adventure']",9.99
1353.0,"['Action', 'Adventure']",1.99
1354.0,"['Action', 'Adventure']",29.99
1355.0,"['Action', 'Adventure']",9.99
1356.0,"['Action', 'Indie']",19.99
1357.0,"['Indie', 'Strategy']",1.99
1358.0,"['Design &amp; Illustration', 'Web Publishing']",1.99
1359.0,['Casual'],3.99
1360.0,"['Action', 'Strategy', 'Indie']",1.99
1361.0,['Simulation'],14.99
1362.0,"['Casual', 'Simulation']",4.99
1363.0,"['Indie', 'RPG']",29.99
1365.0,"['Casual', 'Indie', 'RPG', 'Strategy']",14.99
1366.0,['Strategy'],2.99
1367.0,['Strategy'],39.99
1368.0,['Strategy'],0.0
1369.0,['Strategy'],0.99
1370.0,['Strategy'],0.99
1371.0,['Simulation'],0.99
1372.0,"['Action', 'Indie', 'Strategy']",4.99
1373.0,"['Indie', 'Strategy']",3.99
1374.0,['Simulation'],19.99
1375.0,['Action'],9.99
1376.0,['Simulation'],14.99
1377.0,"['Action', 'Indie', 'Strategy']",9.99
1378.0,"['Indie', 'RPG']",4.99
1379.0,"['Action', 'Adventure', 'RPG']",6.99
1380.0,['Strategy'],0.99
1381.0,['Strategy'],29.99
1382.0,['Strategy'],19.99
1383.0,['Strategy'],1.99
